Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2024-09-05,3013.809082,1458.454346,6924.505859,3203.156006,1180.550049,10855.75,1864.949951,688.9182739,1547.199951,353.7110596,5850,1627.75,472.370697,5120.899902,1339.150024,4800.100098,2741.600098,1752.718994,1645.449951,751.8499756,5593.84668,669.9500122,2827.192139,1235.949951,1422.900024,1884.866455,494.1516113,925.4500122,1777.949951,3590.662109,2723.100098,12298.59961,2488.960938,397.6801147,298.0128174,322.7875671,1492.974976,1904.225708,802.6334839,25616.31445,1815.558228,1060.036011,148.2624359,4356.276855,1624.904663,3722.850098,11542.65039,618.7000122,257.3119812
2024-09-06,2973.929443,1435.416504,6897.044922,3238.22168,1158.75,10830.09961,1857.150024,695.7885742,1539.25,345.3266907,5843.549805,1611.050049,464.339447,5137.799805,1333.430054,4752.5,2692.850098,1718.996826,1636.949951,738.4000244,5603.163086,667.0999756,2827.690186,1208.150024,1409.349976,1854.348145,484.9684753,932.7999878,1764.150024,3541.71875,2698.100098,12186.15039,2487.271729,389.3468018,295.5245972,321.3745728,1464.824951,1892.697754,767.0970459,25564.60742,1813.619995,1040.404785,147.7738342,4337.590332,1608.799316,3695.5,11432.84961,609.7999878,255.2283783
2024-09-09,2962.63501,1428.947876,6851.010254,3245.195313,1170.849976,10847.59961,1860.449951,698.6697998,1542.650024,341.0609741,5939.450195,1620.150024,460.4426575,5173.5,1331.180054,4747.350098,2710.350098,1709.84436,1646.5,735.7999878,5604.674805,658.5499878,2910.21167,1235,1428.099976,1847.328125,494.6832581,934.25,1790.150024,3545.236084,2708.850098,12145.75,2500.735596,384.4651794,286.0502014,320.1564941,1462.449951,1898.137329,768.812561,25752.41992,1810.936035,1029.845459,146.0637054,4330.58252,1565.141479,3684.550049,11494.34961,604.4000244,252.4093933
2024-09-10,2984.873779,1446.363159,6911.773926,3259.340576,1187.199951,10987.75,1824.5,688.6282349,1577.849976,339.2468567,5969.899902,1632,466.763092,5426.450195,1330.079956,4737.200195,2702.550049,1741.510742,1650.349976,702.9000244,5530.925781,659.5,2887.10376,1237.300049,1435.550049,1864.537231,496.4715576,938.75,1791.599976,3562.920898,2690,12263.40039,2519.366211,390.8260498,282.8920898,325.6134644,1461.525024,1849.929077,767.2440796,25679.10352,1825.349243,1026.970337,146.0148468,4387.32373,1593.090454,3727.399902,11541.0498,619.2000122,257.7532349
2024-09-11,2936.348633,1423.673584,6890.503906,3330.955811,1186.099976,11420.75,1833.150024,698.4890747,1577.800049,333.6572876,6008.649902,1628.349976,459.9674377,5439.299805,1322.5,4726.649902,2681.149902,1741.168335,1643.900024,700.1500244,5516.048828,647.7000122,2892.631592,1236.349976,1421.199951,1862.440918,497.1965332,927.75,1789.25,3504.268066,2654.25,12242.59961,2510.771484,384.2679443,273.0348511,324.6877441,1451.5,1855.618286,753.4706421,25568.25,1834.643188,967.977478,144.793335,4359.585938,1588.33313,3711.100098,11487.4502,611,252.1642761
2024-09-12,2989.471436,1465.470215,7051.825684,3346.584473,1203.349976,11723.5,1854.849976,706.3578491,1646.75,337.6287842,6109.25,1657.25,471.087616,5482.799805,1336.77002,4875,2757.100098,1769.408569,1666.599976,714.5499878,5661.108887,676.2000122,2944.674316,1252.150024,1443.349976,1901.734375,502.1748047,954.7999878,1827.449951,3588.532227,2740.899902,12400.84961,2511.764893,399.2579956,281.4086914,329.5599976,1479.800049,1872.38623,772.2436523,25973.07617,1854.22522,977.7435303,148.2819824,4396.911133,1628.621338,3764.25,11710.25,614.8499756,259.8613281
2024-09-13,2966.833008,1445.069458,7009.236328,3321.657715,1217.449951,11737.15039,1894.449951,722.5421143,1634.449951,335.6675415,6133.100098,1659.699951,465.9552307,5498.649902,1332.140015,4858.299805,2784.350098,1774.498779,1665.949951,705.4000244,5653.938965,673.25,2921.317383,1250.349976,1464.050049,1895.542847,496.7132263,954.5499878,1820.349976,3579.615234,2739.100098,12316.0498,2515.292236,395.8556519,278.9204712,328.6342773,1472.625,1842.99231,775.2826538,25836.76953,1842.64502,983.6427612,149.9920959,4401.679688,1641.307373,3767,11717.9502,611.4000244,269.9361267
2024-09-16,2983.374512,1433.724609,7021.418945,3299.648926,1231.050049,11688.34961,1857.599976,698.5081787,1635.449951,334.04953,6063,1659.400024,468.8065796,5479.350098,1329.420044,4899.200195,2765.300049,1773.568848,1670.949951,701.3499756,5637.989258,685.1500244,2855.72876,1262.849976,1470.199951,1901.539307,494.0549622,971,1831.300049,3628.410156,2757.399902,12289,2533.376709,405.4216614,279.925354,329.6087036,1471.349976,1817.790283,770.0869751,25573.54297,1851.789795,979.9743652,150.695694,4392.57959,1634.320068,3740.649902,11642.65039,613.7999878,270.5734863
2024-09-17,2973.679443,1419.692871,6998.151855,3276.898193,1232.099976,11950.2998,1848.699951,700.3861694,1661.75,331.8431091,6111.049805,1671.800049,464.2919312,5452.200195,1326.329956,4850.200195,2754.850098,1775.428833,1668.800049,698.9000244,5815.290527,683,2862.103271,1268.099976,1466.349976,1903.781982,490.8166809,964.25,1846.650024,3661.055664,2787.649902,12245.75,2530.644043,410.5498352,281.9828796,328.2932129,1472.300049,1815.694214,767.4891968,25391.56836,1854.921021,966.6390381,149.3373718,4385.182617,1636.847412,3767.399902,11645.65039,610.6500244,270.5734863
2024-09-18,2954.789307,1421.882324,7025.962402,3239.161377,1240.449951,11764.65039,1888.199951,725.6420288,1654.900024,329.5877075,6123.25,1651.599976,462.9613037,5469.149902,1313.560059,4850.350098,2722.699951,1719.388306,1694.800049,698.7999878,5818.753418,685.25,2864.444092,1288.349976,1480.25,1844.890503,490.4300232,956.7000122,1839.699951,3695.97998,2808.199951,12204.09961,2580.623779,408.4295349,277.9156189,325.759613,1463.449951,1838.949951,777.1452637,25031.76367,1825.001343,953.848938,147.1679688,4229.946777,1591.108276,3725.350098,11630.90039,605.0999756,263.832428
2024-09-19,2941.645752,1401.381958,7020.320313,3258.153564,1242.699951,11868,1890.400024,721.7671509,1664.849976,318.1634216,6134.5,1637.699951,454.2647705,5429.200195,1300.51001,4864.899902,2738.949951,1699.810791,1708.5,701.5,5859.04248,684.2000122,2900.20166,1292,1484.75,1846.88916,491.2999878,948.4000244,1871.949951,3649.662109,2797.5,12351.5,2617.438232,418.0941772,272.98703,326.3442993,1469.675049,1837.452759,774.4003906,24887.07227,1834.991211,958.7567749,146.1321106,4181.283691,1581.147705,3780.949951,11627.5,594.7999878,261.479187
2024-09-20,3006.962402,1431.734253,7072.646484,3271.111328,1245,11941.7002,1916.800049,721.0159302,1711.75,324.7826538,6210.549805,1638.650024,466.6205444,5450.75,1310.22998,4963.149902,2678.25,1722.863281,1741.199951,711.0999756,5866.066406,694.4000244,2965.790527,1338.449951,1480.199951,1858.150757,497.2449341,981.5499878,1904.5,3758.84375,2950.850098,12614.5,2682.372314,418.0941772,273.9440002,332.1423035,1485.925049,1866.697144,766.3128052,25096.69531,1854.57312,962.5739136,148.555603,4170.334961,1607.610107,3797.199951,11798.2998,587.0999756,264.2981567
2024-09-23,3042.394287,1449.099854,7142.697266,3241.931152,1246.800049,12338.9502,1919.949951,722.218811,1750.449951,331.5489502,6211.200195,1658.150024,475.7923279,5372.850098,1330.890015,4879.549805,2666.899902,1715.766479,1759.800049,727.5,6039.026855,690.5499878,3016.53833,1321.900024,1465.099976,1849.083008,499.7098999,982.0999756,1934.699951,3752.700928,3049.800049,12683.09961,2707.809326,422.4334106,282.7485352,332.4346313,1493.375,1916.502441,786.0661011,25911.63477,1851.541382,963.5158691,150.4807129,4154.373535,1592.842651,3820.100098,11962.0498,592.7999878,262.2391052
2024-09-24,3092.318848,1449.597412,7111.940918,3213.195801,1239.550049,12443.65039,1904.650024,718.3296509,1756.650024,332.5785828,6203.149902,1637.550049,479.30896,5375.799805,1330.069946,4876.899902,2619.300049,1738.084717,1768.050049,720.7000122,5976.349121,717.8499756,2938.847656,1318.599976,1448.300049,1851.179321,498.0665588,989.7000122,1914.699951,3756.565186,3074.300049,12738.59961,2679.242188,422.1868591,286.5765686,341.1072693,1489.375,1860.80835,782.5369873,25865.26953,1856.909058,968.9689331,156.8716583,4157.098633,1622.526001,3784.899902,11761.65039,603.75,264.5187683
2024-09-25,3103.513184,1445.517334,7123.375,3209.585449,1268.099976,12397.25,1928.5,724.9573975,1760.400024,333.2160034,6180.299805,1643.199951,480.2593994,5394.299805,1338.290039,4895.25,2662,1744.741211,1779.099976,716.5499878,5939.279297,718.4500122,2937.253906,1323.849976,1439.5,1847.961914,500.2898254,982.6500244,1897.949951,3758.794434,3091.050049,12785.2998,2680.186523,430.076355,285.8587952,354.4572754,1493.949951,1860.059814,777.4883423,25857.2832,1859.34436,955.3857422,157.9759216,4160.456543,1588.481812,3737.25,11816.2998,599.5499878,262.8764343
2024-09-26,3121.053955,1465.470215,7157.726074,3241.535645,1277.099976,12621.65039,1982.800049,738.697998,1771.099976,338.4132996,6254.100098,1621.800049,481.4474487,5379.299805,1348.880005,4994.25,2745.850098,1746.1604,1783.449951,729.5499878,5903.331543,734.6500244,2974.256836,1329.050049,1452.699951,1852.788086,505.3164673,1005.549988,1902.300049,3727.386963,3181.100098,13383.7998,2737.966309,428.5970459,282.5092773,356.1138611,1497.949951,1894.69397,786.0661011,26076.33984,1887.027588,984.6838989,161.8358917,4177.731934,1592.644409,3757.550049,12065,601.0999756,265.6708984
2024-09-27,3128.700195,1449.647095,7223.782715,3274.870361,1273.150024,12666.40039,2010.699951,737.5187988,1734.599976,360.183136,6268.799805,1672.5,490.5241699,5457.899902,1349.97998,5062.600098,2783.149902,1770.191895,1752.650024,730.2000122,5811.534668,747.1500244,2954.485352,1306.599976,1462.699951,1859.125854,505.2680969,1001.549988,1872.449951,3671.40918,3183.649902,13495.59961,2728.22876,430.8652954,284.4232788,345.1999817,1526.175049,1879.073608,786.8504028,26200.91602,1937.026123,984.5351563,162.7544708,4193.498535,1594.92395,3816.699951,11952.2998,610.6500244,265.6218567
2024-09-30,3134.247559,1441.188354,7188.981934,3293.021484,1232.199951,12345.9502,1973.400024,732.4790039,1709.550049,362.7818298,6338.149902,1654.099976,484.8690796,5443.350098,1350.319946,5026.25,2795.550049,1758.151611,1732.050049,718,5572.580078,756.2000122,2946.566895,1273,1447.599976,1828.753906,500.8698425,1030.050049,1853.949951,3641.587402,3094.899902,13238,2672.833496,437.0782776,284.8060913,343.8357544,1476.574951,1840.49707,772.3907471,26261.80859,1915.157959,966.3416138,164.7088928,4154.373535,1563.15918,3823.949951,11802,613.1500244,265.4502869
2024-10-01,3184.471924,1460.394897,7143.246582,3241.832275,1226.650024,12157.4502,1975.25,732.4790039,1698.699951,361.1147461,6446.049805,1664.849976,483.3008423,5423.799805,1349.819946,4972.649902,2801.149902,1778.120605,1726.199951,710.2000122,5609.357422,761.5499878,2912.154053,1274.400024,1409.699951,1856.785767,498.9848633,1027.300049,1879.400024,3619.741211,3165.5,13166,2689.824707,434.0210876,279.3989868,341.8380737,1464.824951,1830.715576,781.2625732,26475.77344,1908.448364,956.9721069,163.223526,4173.254883,1610.930176,3775.949951,11837.15039,621.2000122,268.048645
2024-10-03,3114.407471,1418.299683,6896.196289,3115.169922,1175.699951,11806.4502,1913.400024,706.8855591,1673.449951,342.0906677,6331.75,1656.550049,477.4555969,5430.299805,1347.130005,4782.5,2766.149902,1740.972534,1682,702.25,5524.145508,747.0999756,2881.874512,1256.349976,1387.75,1846.109253,495.6499329,1039.099976,1822.800049,3465.331055,3129.850098,12647.34961,2657.82959,429.3367004,279.4946899,335.3579712,1406.974976,1802.120117,778.468689,26212.19531,1899.402954,917.8088379,163.1746674,4119.579102,1589.770264,3674.949951,11724.7998,605.4500122,259.9103699
2024-10-04,3109.060303,1406.855347,6764.033203,3039.202148,1178.400024,11774.40039,1884.550049,685.7280273,1640.900024,333.6572876,6206,1623.300049,472.5608215,5425.549805,1326.650024,4706.799805,2745.100098,1739.063721,1657.650024,708.7999878,5385.71875,747.9000244,2837.451416,1239.75,1382.849976,1870.241089,486.7567444,1033.75,1809,3461.665283,3017.449951,12605.75,2581.617432,424.5043945,282.5571289,330.1933899,1386.525024,1794.684204,780.9685059,25987.59766,1898.607788,922.8157959,162.9499207,4138.558105,1602.059814,3670.100098,11450.25,599.2999878,261.57724
2024-10-07,3016.457764,1348.63855,6763.583496,3029.063477,1145.699951,11617.0498,1879.300049,691.2479858,1662.050049,328.5090027,6120.299805,1624.650024,456.6408997,5404.350098,1321.97998,4667.950195,2720.5,1739.406128,1617.800049,705.8499756,5366.891113,731.2999878,2822.162109,1233.900024,1350.849976,1885.987793,493.1849976,1018.75,1790.25,3436.302002,3060.199951,12527.5,2557.472412,409.7115784,277.0064697,320.5463257,1370.724976,1784.553467,755.4802856,25331.02539,1893.836426,919.9404907,160.6143799,4158.607422,1604.141235,3589.25,11230.34961,580.2999878,260.547699
2024-10-08,3159.084717,1411.682007,6914.52002,3054.58374,1153.300049,11889.09961,1838.150024,683.4078369,1657.449951,331.4508667,6204.399902,1640.699951,467.4759521,5547.049805,1331.209961,4693.450195,2738.199951,1751.641968,1651.050049,710.0999756,5394.498535,721.7999878,2807.620361,1236.599976,1359.550049,1899.881836,491.0100098,998.2000122,1803.400024,3499.76001,3165.850098,12531.9502,2565.322021,415.1355896,280.8345032,318.7922974,1397.349976,1724.767334,766.067688,25537.10742,1905.665161,911.9591064,155.8846893,4139.53125,1614.597168,3493.350098,11389.7998,576.7999878,258.3415527
2024-10-09,3152.138184,1401.332275,6999.000488,3045.483398,1170.150024,11818.09961,1866.949951,694.2005005,1678.099976,332.2844238,6097.25,1680.5,462.8187866,5989.75,1332.969971,4708.899902,2715.75,1771.464233,1633.150024,717.2999878,5418.642578,727.5499878,2757.967773,1244.150024,1341.550049,1903.976807,475.3019409,994.5,1800.800049,3454.878662,3153,12760.7002,2499.990234,412.6701355,276.09729,321.3258667,1374.599976,1734.099609,781.7037354,24930.3457,1919.283081,931.1442261,155.4351654,4139.239746,1644.032837,3493.449951,11350.15039,577.5999756,260.4006348
2024-10-10,3172.577881,1410.338379,6945.226563,3025.94751,1184.25,11832,1875.699951,696.0310059,1678.099976,328.9502869,6002.149902,1618.900024,463.9117737,5942.149902,1316.619995,4697.899902,2722.449951,1770.436523,1662.400024,723.6500244,5322.553711,730.1500244,2743.774414,1243.5,1356.400024,1871.069824,475.6402588,1007.400024,1876.099976,3428.375977,3194.300049,12944.09961,2496.462891,416.8614502,276.3365479,325.8083801,1371.050049,1731.205078,781.4096069,24597.69141,1876.441284,920.5849609,156.0801239,4114.372559,1605.280884,3447.25,11430.0498,584.4000244,257.3855286
2024-10-11,3135.59668,1401.431763,6973.536621,3004.284912,1172.449951,11876.9502,1876.400024,694.3479614,1687.400024,331.107666,5978.5,1595.75,468.5214539,6142.25,1319.839966,4728.049805,2725.550049,1800.781494,1651,723.8499756,5342.258789,747.3499756,2772.161377,1223,1347.599976,1886.7677,471.9187012,1012.049988,1882.400024,3450.37085,3134.350098,12776.65039,2495.817139,416.6641846,279.973175,321.6181946,1372.099976,1731.754028,784.0074463,24293.48828,1890.556152,922.7662354,156.998703,4038.263184,1632.387451,3474.399902,11421.2998,583.0499878,259.0033875
2024-10-14,3099.515381,1403.471924,7082.58252,3006.213623,1164.349976,11899.2998,1867.199951,685.4854736,1695.599976,334.147583,5978.049805,1598.449951,473.6062927,6214.850098,1331.97998,4779.799805,2726.899902,1816.68811,1688.099976,740.5999756,5419.374512,743,2778.038086,1231.75,1370.449951,1909.973267,480.3768616,1012.5,1910.800049,3522.200928,3154.899902,12537.84961,2486.12915,418.6365662,274.1832581,322.2516174,1372.525024,1734.997925,789.3012085,24528.21484,1898.30957,920.3370972,154.7120361,4026.04834,1677.432861,3497.800049,11300.2998,578.6500244,269.4213562
2024-10-15,3103.113281,1413.423462,7130.06543,3033.86084,1153.849976,11521.5,1853.949951,667.2377319,1717.25,341.9925842,6068.700195,1571.75,469.947113,6106.700195,1322.329956,4722.100098,2735.800049,1830.588135,1684.099976,714.25,5370.890625,726.9500122,2770.418213,1255.5,1360.900024,1910.363281,481.9234924,1000.849976,1895.199951,3519.079834,3155.800049,12446.75,2468.442383,420.70755,271.5036621,321.4233398,1344.025024,1720.475464,788.8110352,24674.25391,1887.077148,909.4804077,152.0833282,4006.729004,1660.435547,3508.5,11416.90039,574.0999756,261.2830811
2024-10-16,3084.322754,1397.003418,7061.3125,3048.698486,1153.199951,11616.9502,1862.050049,661.4800415,1733.949951,343.9538269,6090.100098,1562.199951,471.1826477,6123.649902,1342.180054,4678.25,2764.100098,1825.840576,1699.800049,726.7999878,5266.070801,733.0999756,2770.219238,1243.150024,1346.300049,1872.142334,476.7519531,989.3499756,1876.349976,3499.958252,3068,12383.90039,2446.582275,418.3900146,273.1305542,318.8410339,1354.074951,1730.456421,789.5952759,24395.80469,1887.126953,899.7144165,151.7022247,3985.463623,1645.519531,3471,11322.2998,568.8499756,260.8908997
2024-10-17,3012.209717,1387.947388,6979.428223,3022.732666,1131.849976,10119.4502,1815.800049,656.0741577,1701.150024,336.0598145,5988.5,1558.699951,465.6225586,6077.399902,1340.810059,4623.850098,2705.850098,1828.336792,1673.150024,726.0999756,5089.745117,734.7999878,2727.788086,1231.25,1347.349976,1918.943481,472.5953064,979.5,1864.050049,3537.310059,2964.600098,12143.75,2363.563965,411.9797974,269.4939575,322.6901245,1356.425049,1698.766724,795.085022,24201.70117,1878.230591,883.9995117,148.9269257,3999.137939,1683.875,3403.350098,11017.2998,553.7000122,259.223999
2024-10-18,3000.46582,1398.794556,6973.037109,2959.7229,1196.849976,10063.9502,1819.900024,656.0789185,1707.849976,335.863678,5887.200195,1551.699951,467.8085938,6022.25,1348.219971,4765.649902,2760.949951,1818.450073,1681.849976,742.4500122,5088.525879,753.5,2706.32373,1264.5,1347.25,1832.653931,470.468689,992.5999756,1871.050049,3544.740723,2964.25,12105.09961,2335.294922,419.0803833,271.1208191,323.5671082,1359.300049,1702.809082,804.2510376,24281.70898,1898.905884,902.3914185,151.8488007,4022.601807,1672.873779,3381.449951,11069.2998,555.25,268.9801636
2024-10-21,2936.148682,1368.840332,6976.532227,3016.154541,1190.300049,10500.5,1758.400024,644.7965088,1692.550049,325.2239075,5778.299805,1523.75,461.3455811,5925,1339.47998,4810.450195,2718.25,1804.648071,1728.699951,745.8499756,5113.937988,739.5999756,2682.866943,1259.050049,1308.25,1806.474609,467.5203857,981.4500122,1789.199951,3552.468506,2998.199951,12175.90039,2339.666992,419.1296692,264.7088928,322.6901245,1369.199951,1708.598022,797.9279785,24254.25781,1885.635864,895.5997925,151.496994,3980.45459,1686.055298,3363.25,10869.2998,545.4500122,268.7104797
2024-10-22,2822.356934,1356.251587,6882.21582,2974.263672,1175.75,10368.34961,1722.599976,635.0021362,1692.25,316.6434631,5727,1510.349976,445.1405029,5817.950195,1332.47998,4759.049805,2655.350098,1795.928345,1714.550049,728.2000122,5049.114258,720.25,2671.063965,1267.5,1274.349976,1805.353271,465.7320862,963.6500244,1763.150024,3479.449463,2887.199951,11923.2998,2335.294922,410.0074158,259.1582336,314.5046997,1343.349976,1694.924072,774.8415527,24390.66406,1876.242554,872.0026855,146.962738,3917.672119,1681.446777,3329.800049,10825.15039,530.3499756,267.4113159
2024-10-23,2834.10083,1333.959961,6896.995117,2957.299316,1160.400024,10586.75,1739.699951,665.2313843,1685.800049,316.7905273,5748.850098,1485.599976,450.6055603,5727.600098,1321.579956,4677.75,2633.199951,1818.589844,1735.800049,723.75,5019.751465,717.0999756,2648.75293,1251.599976,1274.300049,1826.608765,464.3304749,954.4500122,1767.800049,3423.471436,2793.5,11956.2002,2312.341797,402.6603394,259.2060852,308.8041382,1338.525024,1712.740234,770.5281372,24666.01953,1828.331177,870.168457,145.3894348,3967.185791,1720.495972,3288.600098,10753.0498,531.75,268.2692566
2024-10-24,2828.753662,1347.842529,6944.328125,2939.79126,1167.349976,10302.5,1742.099976,669.5198975,1678.449951,315.2215576,5612.399902,1492.300049,453.5994568,5736.649902,1316.540039,4668.5,2666.699951,1817.752319,1749.650024,714.8499756,4988.437012,690.7000122,2495.164551,1252.75,1280.050049,1816.809692,455.9689331,958.0999756,1762.199951,3410.839355,2826.350098,11763.7002,2244.277832,406.2106018,257.531311,310.9966736,1339.800049,1632.193481,778.90979,25020.43359,1837.824097,872.4984131,145.5848694,3949.282715,1720.297852,3330.899902,11043.59961,535,268.1221924
2024-10-25,2692.073486,1312.315308,6935.041016,2925.943115,1189.349976,10206.09961,1707.400024,657.086853,1666,300.3650818,5669.399902,1488.900024,438.2497864,5780.75,1302.939941,4591.600098,2615.199951,1825.092651,1743.400024,709.4500122,4851.570801,678.75,2518.023438,1255.449951,1041.599976,1815.542236,466.2154236,943.8499756,1768.849976,3295.663574,2720.850098,11502.84961,2246.314697,393.3901672,252.6983948,307.7322388,1327.849976,1613.678711,765.5775757,24912.12891,1849.255127,856.932251,142.5359802,3958.697998,1701.169556,3266.550049,10995.2002,521.9500122,266.4308167
2024-10-28,2797.219727,1345.653076,6916.51709,2969.318115,1171.599976,10011.25,1730.449951,657.2009277,1663.349976,304.3856506,5722.299805,1503.150024,419.7636108,5814.399902,1311.5,4720.649902,2646.949951,1844.207275,1734.199951,718.25,4807.18457,692.9000244,2565.583984,1292.849976,1054.800049,1818.759766,468.0037231,967.25,1749.849976,3309.930664,2781,11483.25,2257.592529,398.321106,252.0285187,310.1683655,1334.349976,1602.849365,776.4590454,25011.30078,1891.50061,870.9616089,145.975769,3991.186523,1687.393433,3283.050049,11092.59961,531.7999878,273.8581848
2024-10-29,2847.144287,1366.053833,6977.581055,2960.415771,1186.849976,9850.849609,1766.699951,667.7702026,1637.099976,305.4153137,5667.5,1477.550049,423.4703674,5803.350098,1274.699951,4898.149902,2686,1844.207275,1751.849976,742.4000244,4670.27002,693.5999756,2537.545654,1331.849976,1038.150024,1813.779907,471.6770325,958.7999878,1760.199951,3349.659912,2746.899902,11046,2252.972168,406.4571533,253.6075592,312.3609009,1340,1658.19397,816.3088989,25286.40625,1860.388062,835.565918,146.6402588,3975.966553,1683.379395,3283.399902,11112.09961,534.6500244,275.6231384
2024-10-30,2967.782471,1389.440063,6972.638184,2964.174072,1170.400024,9940.650391,1752.449951,661.3516235,1633.349976,305.268219,5782.5,1418.25,426.8919678,5886.600098,1249.849976,4869.25,2672.550049,1811.742065,1734.599976,727.0499878,4789.137207,688.4000244,2544.81665,1312.150024,1056.400024,1777.096069,475.1569519,957.2999878,1734.599976,3376.856445,2707.699951,11256.4502,2261.815674,402.8575745,250.4015808,310.3145752,1343.900024,1621.064697,806.2606201,25305.9707,1841.004883,833.0377197,145.5751038,3985.137451,1669.949951,3308.449951,11205.09961,546.25,277.1184082
2024-10-31,2945.743896,1369.288086,7012.78125,2903.835205,1159.550049,9836.299805,1750.75,655.1470337,1612.599976,304.7288818,5726.899902,1551.75,429.6482544,5889.649902,1274.199951,4894.649902,2695.850098,1740.062622,1735.699951,720.1500244,4867.422852,686.0499878,2518.222656,1292.25,1055.599976,1732.868408,472.4986572,963.6500244,1731.099976,3588.829346,2728.550049,11076.4502,2248.550537,404.9909363,254.7081299,312.6044922,1332.050049,1619.068481,804.0549316,25027.27148,1837.824097,826.9401245,145.1744385,3871.768555,1608.650024,3267.050049,11065.65039,553.6500244,270.5244446
2024-11-01,2947.992676,1387.648804,7022.018555,2907.98999,1169.550049,9875.950195,1754.699951,658.3657837,1616.449951,306.9352722,5693.049805,1559.550049,431.644165,5903.549805,1259.599976,4953.600098,2698.899902,1731.539917,1737.300049,723.7000122,4897.615723,690.9000244,2527.435791,1291.800049,1062.5,1736.418335,473.9486084,968.2999878,1744.400024,3592.842041,2817.649902,11110,2267.777344,408.1661682,260.0673828,313.8226013,1338.650024,1625.755737,805.0352783,25195.86914,1847.267212,836.2600098,146.337326,3887.134521,1603.650024,3293.699951,11145.7998,558.4000244,270.303833
2024-11-04,2895.919189,1342.717407,6948.571777,2883.705811,1139.25,9525.549805,1712.5,650.7681274,1591.25,297.570343,5625.200195,1584.599976,421.3318481,5901.75,1268.300049,4831.850098,2590.600098,1737.008179,1714.099976,710.8499756,4688.414551,674.2999878,2514.786377,1277.199951,1063.800049,1739.179565,468.4387512,954.9000244,1729.349976,3541.421387,2883.949951,11052.4502,2231.906982,397.8466797,253.8946381,307.3912354,1302.150024,1605.743896,813.5149536,24820.79297,1798.063721,817.0748901,143.6011353,3867.572998,1638.400024,3222,11001.84961,552.6500244,265.1315918
2024-11-05,2914.060059,1322.913818,6956.460449,2856.009521,1171.699951,9874.849609,1735.650024,659.0076294,1578.400024,301.9831543,5605.100098,1601.199951,428.5749817,5811.25,1272.199951,4899.799805,2650.949951,1747.452271,1757.849976,717.25,4702.706055,697.5499878,2511.350098,1296.699951,1090.099976,1729.860596,464.1854858,999.5,1757.150024,3541.768311,2899.449951,11170.09961,2248.053711,399.9800415,255.9043732,308.5118103,1305.300049,1630.097412,832.4840698,24651.69531,1792.79541,828.5264893,148.8194427,3874.5979,1632.650024,3230.25,11176.34961,559.0499878,266.5533752
2024-11-06,3044.693115,1363.366943,6958.258301,2865.900879,1166.5,10020.5,1748.699951,666.2202148,1598.800049,310.8577881,5694.899902,1594.050049,429.4618835,5954.149902,1302.099976,4917.149902,2645.949951,1811.348022,1755.25,708.7000122,4773.041016,708.2000122,2500.699951,1302.349976,1077.650024,1798.396362,465.0554504,1008.650024,1762.599976,3611.765381,2934.550049,11354.25,2261.120117,405.7351379,257.4834595,310.3632813,1325.349976,1600.902954,837.9738159,24964.38477,1816.502441,832.5419312,150.1191254,4038.797363,1693.550049,3177.050049,11274.40039,567.25,276.4565735
2024-11-07,2968.582275,1346.548828,7414.363281,2812.041016,1159.900024,9856.650391,1729.699951,656.5496216,1575.800049,308.8965149,5688.899902,1576.150024,429.0184631,5959.950195,1287.349976,4878,2562.699951,1804.992798,1746.550049,711.7000122,4698.121094,648.0999756,2475.5,1278.699951,1056.800049,1778.032959,461.9621582,989.7999878,1746.900024,3612.855469,2891.350098,11300.15039,2248.451172,400.6745911,253.7989655,304.9550781,1305.650024,1586.829834,842.6793213,24734.29688,1780.221191,812.7620239,147.5099792,4049.773193,1651,3120.850098,11050.7998,567.1500244,276.2114563
2024-11-08,2927.603271,1355.505249,7410.917969,2739.436523,1160.949951,9910.400391,1739.75,655.7365723,1569.900024,304.4346924,5747.149902,1592.599976,417.882782,5949.850098,1283.650024,4785.25,2544.850098,1810.461304,1754.449951,708.5,4652.173828,650.4500122,2507.699951,1258.849976,1053.800049,1804.55957,462.1071472,996.4000244,1745.800049,3626.478271,2974.899902,11303,2281.042236,394.5722046,251.2628632,308.1707764,1283.75,1566.967529,826.5532227,24489.08594,1798.759399,798.5839233,144.207016,4045.968506,1681.349976,3186.25,11043.34961,557.5999756,278.9568787
